system:index,distance_to_permanent_water_m,event_date,event_id,event_type,flood_area_m2,flood_fraction,grid_center_lat,grid_center_lon,grid_id,label_method_version,observed_flooded,sentinel_post_id,sentinel_pre_id,.geo
"547,4171",18724.252524072144,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85134857400765,72.8526546081341,"547,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[273500.0,2085500.0],[274000.0,2085500.0],[274000.0,2086000.0],[273500.0,2086000.0],[273500.0,2085500.0]]]}"
"548,4171",19146.755590963632,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.851403224104935,72.85739766508975,"548,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[274000.0,2085500.0],[274500.0,2085500.0],[274500.0,2086000.0],[274000.0,2086000.0],[274000.0,2085500.0]]]}"
"549,4171",18041.403301729617,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85145775334542,72.86214073840664,"549,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[274500.0,2085500.0],[275000.0,2085500.0],[275000.0,2086000.0],[274500.0,2086000.0],[274500.0,2085500.0]]]}"
"550,4171",16868.37151860036,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.851512162027962,72.86688382774996,"550,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[275000.0,2085500.0],[275500.0,2085500.0],[275500.0,2086000.0],[275000.0,2086000.0],[275000.0,2085500.0]]]}"
"551,4171",14842.694558627221,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.8515664502317,72.87162693352045,"551,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[275500.0,2085500.0],[276000.0,2085500.0],[276000.0,2086000.0],[275500.0,2086000.0],[275500.0,2085500.0]]]}"
"552,4171",13343.560598948183,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85162061758122,72.87637005554346,"552,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[276000.0,2085500.0],[276500.0,2085500.0],[276500.0,2086000.0],[276000.0,2086000.0],[276000.0,2085500.0]]]}"
"553,4171",11844.646398708821,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.851674664405987,72.88111319352441,"553,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[276500.0,2085500.0],[277000.0,2085500.0],[277000.0,2086000.0],[276500.0,2086000.0],[276500.0,2085500.0]]]}"
"554,4171",10346.0478066457,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85172859053731,72.88585634780841,"554,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[277000.0,2085500.0],[277500.0,2085500.0],[277500.0,2086000.0],[277000.0,2086000.0],[277000.0,2085500.0]]]}"
"555,4171",8847.925935441848,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.851782396080537,72.89059951802564,"555,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[277500.0,2085500.0],[278000.0,2085500.0],[278000.0,2086000.0],[277500.0,2086000.0],[277500.0,2085500.0]]]}"
"556,4171",7350.574163806667,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85183608087214,72.89534270440649,"556,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[278000.0,2085500.0],[278500.0,2085500.0],[278500.0,2086000.0],[278000.0,2086000.0],[278000.0,2085500.0]]]}"
"557,4171",5854.58913530154,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85188964509243,72.90008590675706,"557,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[278500.0,2085500.0],[279000.0,2085500.0],[279000.0,2086000.0],[278500.0,2086000.0],[278500.0,2085500.0]]]}"
"558,4171",4361.400217566145,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.851943088692924,72.90482912512206,"558,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[279000.0,2085500.0],[279500.0,2085500.0],[279500.0,2086000.0],[279000.0,2086000.0],[279000.0,2085500.0]]]}"
"559,4171",2875.5076736836213,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.851996411523192,72.90957235943353,"559,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[279500.0,2085500.0],[280000.0,2085500.0],[280000.0,2086000.0],[279500.0,2086000.0],[279500.0,2085500.0]]]}"
"560,4171",1422.194997293929,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852049613775392,72.9143156096389,"560,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[280000.0,2085500.0],[280500.0,2085500.0],[280500.0,2086000.0],[280000.0,2086000.0],[280000.0,2085500.0]]]}"
"561,4171",548.0195225376672,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85210269520916,72.91905887555141,"561,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[280500.0,2085500.0],[281000.0,2085500.0],[281000.0,2086000.0],[280500.0,2086000.0],[280500.0,2085500.0]]]}"
"562,4171",317.69897600324185,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852155656166193,72.92380215759063,"562,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[281000.0,2085500.0],[281500.0,2085500.0],[281500.0,2086000.0],[281000.0,2086000.0],[281000.0,2085500.0]]]}"
"563,4171",339.0107151840742,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852208496474834,72.92854545524924,"563,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[281500.0,2085500.0],[282000.0,2085500.0],[282000.0,2086000.0],[281500.0,2086000.0],[281500.0,2085500.0]]]}"
"564,4171",578.4296811937869,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85226121597968,72.93328876866485,"564,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[282000.0,2085500.0],[282500.0,2085500.0],[282500.0,2086000.0],[282000.0,2086000.0],[282000.0,2085500.0]]]}"
"565,4171",1747.0588689926844,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852313814965473,72.9380320977888,"565,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[282500.0,2085500.0],[283000.0,2085500.0],[283000.0,2086000.0],[282500.0,2086000.0],[282500.0,2085500.0]]]}"
"566,4171",1592.8812593955515,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85236629321847,72.94277544288127,"566,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[283000.0,2085500.0],[283500.0,2085500.0],[283500.0,2086000.0],[283000.0,2086000.0],[283000.0,2085500.0]]]}"
"567,4171",1820.7677653937421,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85241865081929,72.94751880320034,"567,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[283500.0,2085500.0],[284000.0,2085500.0],[284000.0,2086000.0],[283500.0,2086000.0],[283500.0,2085500.0]]]}"
"568,4171",1386.7237417385466,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852470887558304,72.95226217944112,"568,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[284000.0,2085500.0],[284500.0,2085500.0],[284500.0,2086000.0],[284000.0,2086000.0],[284000.0,2085500.0]]]}"
"569,4171",562.2943814882817,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852523003859517,72.95700557118322,"569,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[284500.0,2085500.0],[285000.0,2085500.0],[285000.0,2086000.0],[284500.0,2086000.0],[284500.0,2085500.0]]]}"
"570,4171",133.64057349762598,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852574999536174,72.96174897837777,"570,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[285000.0,2085500.0],[285500.0,2085500.0],[285500.0,2086000.0],[285000.0,2086000.0],[285000.0,2085500.0]]]}"
"571,4171",186.7946195794009,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85262687433508,72.9664924012161,"571,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[285500.0,2085500.0],[286000.0,2085500.0],[286000.0,2086000.0],[285500.0,2086000.0],[285500.0,2085500.0]]]}"
"572,4171",100.31942290790211,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852678628521375,72.97123583942432,"572,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[286000.0,2085500.0],[286500.0,2085500.0],[286500.0,2086000.0],[286000.0,2086000.0],[286000.0,2085500.0]]]}"
"573,4171",653.3443242196284,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852730262015452,72.97597929323317,"573,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[286500.0,2085500.0],[287000.0,2085500.0],[287000.0,2086000.0],[286500.0,2086000.0],[286500.0,2085500.0]]]}"
"574,4171",290.1098109191806,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852781774956608,72.98072276230113,"574,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[287000.0,2085500.0],[287500.0,2085500.0],[287500.0,2086000.0],[287000.0,2086000.0],[287000.0,2085500.0]]]}"
"575,4171",1029.6387960081738,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85283316699044,72.98546624672868,"575,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[287500.0,2085500.0],[288000.0,2085500.0],[288000.0,2086000.0],[287500.0,2086000.0],[287500.0,2085500.0]]]}"
"576,4171",1197.7127732240292,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.852884438431687,72.99020974657346,"576,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[288000.0,2085500.0],[288500.0,2085500.0],[288500.0,2086000.0],[288000.0,2086000.0],[288000.0,2085500.0]]]}"
"577,4171",569.2600774508368,2018-07-19 01:02:53,EV_2018_07_19,flood,2399.276222229004,0.009597104888916016,18.852935589402932,72.99495326181327,"577,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[288500.0,2085500.0],[289000.0,2085500.0],[289000.0,2086000.0],[288500.0,2086000.0],[288500.0,2085500.0]]]}"
"578,4171",1801.0223328340437,2018-07-19 01:02:53,EV_2018_07_19,flood,27691.73565673828,0.11076694262695312,18.852986619541124,72.99969679191271,"578,4171",1.0,1,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[289000.0,2085500.0],[289500.0,2085500.0],[289500.0,2086000.0],[289000.0,2086000.0],[289000.0,2085500.0]]]}"
"579,4171",3261.8417203297663,2018-07-19 01:02:53,EV_2018_07_19,flood,11196.703323364258,0.04478681329345703,18.853037528795365,73.00444033762288,"579,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[289500.0,2085500.0],[290000.0,2085500.0],[290000.0,2086000.0],[289500.0,2086000.0],[289500.0,2085500.0]]]}"
"580,4171",3348.163808482869,2018-07-19 01:02:53,EV_2018_07_19,flood,3998.85457611084,0.01599541830444336,18.853088317588867,73.00918389841517,"580,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[290000.0,2085500.0],[290500.0,2085500.0],[290500.0,2086000.0],[290000.0,2086000.0],[290000.0,2085500.0]]]}"
"581,4171",2181.341399713545,2018-07-19 01:02:53,EV_2018_07_19,flood,999.7185821533203,0.003998874328613281,18.85313898564778,73.01392747424062,"581,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[290500.0,2085500.0],[291000.0,2085500.0],[291000.0,2086000.0],[290500.0,2086000.0],[290500.0,2085500.0]]]}"
"582,4171",1160.0242908713135,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.853189532997078,73.01867106532843,"582,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[291000.0,2085500.0],[291500.0,2085500.0],[291500.0,2086000.0],[291000.0,2086000.0],[291000.0,2085500.0]]]}"
"583,4171",729.0448885488439,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.853239959640565,73.0234146714534,"583,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[291500.0,2085500.0],[292000.0,2085500.0],[292000.0,2086000.0],[291500.0,2086000.0],[291500.0,2085500.0]]]}"
"584,4171",1916.709048132299,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85329026556453,73.0281582925093,"584,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[292000.0,2085500.0],[292500.0,2085500.0],[292500.0,2086000.0],[292000.0,2086000.0],[292000.0,2085500.0]]]}"
"585,4171",3371.181097624848,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.85334045088612,73.03290192876996,"585,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[292500.0,2085500.0],[293000.0,2085500.0],[293000.0,2086000.0],[292500.0,2086000.0],[292500.0,2085500.0]]]}"
"586,4171",3513.5512231989997,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.853390515411228,73.03764557979282,"586,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[293000.0,2085500.0],[293500.0,2085500.0],[293500.0,2086000.0],[293000.0,2086000.0],[293000.0,2085500.0]]]}"
"587,4171",2035.2359260296382,2018-07-19 01:02:53,EV_2018_07_19,flood,0.0,0.0,18.853440459145002,73.04238924596778,"587,4171",1.0,0,S1A_IW_GRDH_1SDV_20180719T010253_20180719T010318_022856_027A79_D005,S1A_IW_GRDH_1SDV_20180707T010252_20180707T010317_022681_02751F_438D,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:32643""}},""type"":""Polygon"",""coordinates"":[[[293500.0,2085500.0],[294000.0,2085500.0],[294000.0,2086000.0],[293500.0,2086000.0],[293500.0,2085500.0]]]}"
